trec7n8 - cnet - first step

intCoeff, expansionCount, dirCoeff, map precision = 0.1 85 600 0.1981
--> featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
--> intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 25 0 1400 0 0.2541

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 35 0 1400 0 0.2534

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 45 0 1400 0 0.2528

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 55 0 1400 0 0.2522

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 65 0 1400 0 0.2519

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.3 0.5 75 0 1400 0 0.2515



featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -5000, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2045

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -500, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2145

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -50, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2145

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -5, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -0.5, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': -0.05, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 0.05, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 0.5, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 5, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 50, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2144

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 500, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2139

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 5000, 'numCanDocs': 0.1, 'maxTopColPCor': 500, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': -0.5, 'avgTopColPCor': 5000, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.5 0.5 10 0 1600 0 0.2142


featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 5 0 1400 0 0.2482

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 15 0 1400 0 0.2498

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 25 0 1400 0 0.2493

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 35 0 1400 0 0.2487

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 45 0 1400 0 0.2485

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 55 0 1400 0 0.2482

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 65 0 1400 0 0.2483

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 75 0 1400 0 0.2479

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 85 0 1400 0 0.2476

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 95 0 1400 0 0.2475

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 105 0 1400 0 0.2473

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 115 0 1400 0 0.2473

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 125 0 1400 0 0.2472

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 135 0 1400 0 0.2471

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 145 0 1400 0 0.2471

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 155 0 1400 0 0.2471

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 165 0 1400 0 0.2469

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 175 0 1400 0 0.2471

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 185 0 1400 0 0.2471

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 195 0 1400 0 0.2470

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 205 0 1400 0 0.2470

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.1 0.5 215 0 1400 0 0.2470

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 5 0 1400 0 0.2489

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 15 0 1400 0 0.2519

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 25 0 1400 0 0.2529

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 35 0 1400 0 0.2517

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 45 0 1400 0 0.2509

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 55 0 1400 0 0.2506

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 65 0 1400 0 0.2506

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 75 0 1400 0 0.2501

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 85 0 1400 0 0.2494

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
intCoeff0, intCoeff1, intCoeff2, expansionCount1, expansionCount2, dirCoeff, map precision, N1 = 0.7 0.2 0.5 95 0 1400 0 0.2495

featureWeights = {'maxTopColCor': 400, 'maxColPCor': 0.1, 'conIdf': 50, 'expTDocScore': 190, 'topTermFrac': 0.1, 'avgColCor': 500, 'avgTopColCor': 0.1, 'numCanDocs': 0.1, 'maxTopColPCor': 0.1, 'avgCDocScore': -40, 'avgColPCor': 0.1, 'maxCDocScore': 0.1, 'avgTopColPCor': 0.1, 'maxColCor': 0.1}
